proto,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,category
tcp,25528.0,0.035191,100.0,0.0,1.0,0.035191,100.0,0.0,0.210974,0.070382,DDoS
udp,108027.0,0.893028,100.0,2.75761,4.0,3.939742,100.0,0.0,0.617592,4.9157410000000015,DDoS
tcp,66484.0,1.699381,59.0,0.0,1.0,2.403269,100.0,0.0,0.376996,3.613168,DDoS
tcp,249704.0,0.0,81.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,248265.0,0.15476700000000002,96.0,4.035401,4.0,4.190174,100.0,0.0,0.4811220000000001,4.344947,DDoS
tcp,4976.0,0.057084,33.0,0.010367,1.0,0.067451,100.0,0.110839,0.332516,0.124535,DDoS
udp,158813.0,1.911226,100.0,0.0,4.0,2.702878,100.0,0.0,0.49347,4.058505,DDoS
udp,113950.0,0.727884,84.0,2.578654,4.0,3.607743,100.0,0.0,0.738759,4.143679,DDoS
tcp,80501.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.103453,0.0,DDoS
tcp,104756.0,1.576019,80.0,0.0,3.0,2.224355,100.0,0.0,0.305871,3.458746,DDoS
udp,139794.0,1.899159,87.0,0.0,4.0,2.6858150000000003,100.0,0.0,0.494572,4.028845,DDoS
udp,226.0,0.94899,46.0,2.042253,4.0,3.384325,100.0,0.0,0.492978,4.056819,DDoS
tcp,208057.0,1.55875,99.0,0.0,1.0,2.203672,100.0,0.0,0.3956,3.3547580000000004,DDoS
udp,93432.0,0.921966,100.0,2.112619,4.0,3.416474,100.0,0.0,0.489609,4.070213,DDoS
udp,216521.0,0.480524,50.0,4.03852,4.0,4.519044,100.0,0.0,0.451503,4.999568,DDoS
udp,31197.0,0.852864,100.0,2.881116,4.0,3.959025,100.0,0.0,1.011917,4.966647,DDoS
tcp,112597.0,1.937511,56.0,0.0,1.0,1.036749,100.0,0.023369,0.139308,4.905784,DDoS
udp,109361.0,0.644145,85.0,2.7803400000000003,4.0,3.690997,100.0,0.0,0.724256,4.166601999999999,DDoS
udp,142501.0,2.008449,100.0,0.0,4.0,2.831493,100.0,0.0,0.397384,4.441633,DDoS
udp,196272.0,1.28385,100.0,1.386091,4.0,3.201728,100.0,0.0,0.729125,4.111618,DDoS
udp,89510.0,0.919403,51.0,2.117544,4.0,3.4177730000000004,100.0,0.0,0.489486,4.069703,DDoS
udp,51680.0,0.298802,100.0,3.50313,4.0,3.925558,100.0,0.0,0.601984,4.146193,DDoS
udp,50794.0,0.953009,100.0,2.038021,4.0,3.3857730000000004,100.0,0.0,0.493088,4.063117,DDoS
udp,31577.0,0.021442,67.0,3.959499,4.0,3.98474,100.0,0.0,1.002735,4.011881,DDoS
tcp,99426.0,1.225189,68.0,0.205304,1.0,2.322451,100.0,0.31827300000000003,0.56489,3.155904,DDoS
udp,168705.0,1.345703,100.0,1.375867,4.0,3.276434,100.0,0.0,0.635278,4.311903,DDoS
tcp,171890.0,0.13179200000000002,30.0,0.0,1.0,0.093191,100.0,0.0,0.105576,0.279572,DDoS
tcp,120461.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.100668,0.0,DDoS
udp,225842.0,1.910202,100.0,0.0,4.0,2.701431,100.0,0.0,0.493364,4.054859,DDoS
tcp,9328.0,0.005336,100.0,0.0,1.0,0.005336,100.0,0.0,0.207202,0.010673,DDoS
udp,116966.0,0.8227559999999999,76.0,2.981798,4.0,3.987521,100.0,0.0,1.002845,4.997121,DDoS
tcp,113529.0,1.48784,95.0,0.0,1.0,2.102473,100.0,0.0,0.422278,3.225879,DDoS
udp,176335.0,1.881118,57.0,0.0,4.0,2.659223,100.0,0.0,0.414548,4.054484,DDoS
udp,7219.0,0.806346,100.0,2.986981,4.0,3.991071,100.0,0.0,0.932187,4.9612440000000015,DDoS
udp,5595.0,0.6324569999999999,100.0,2.760596,4.0,3.65502,100.0,0.0,0.72956,4.104633,DDoS
udp,10994.0,0.940037,84.0,2.043231,4.0,3.372644,100.0,0.0,0.494437,4.038419,DDoS
tcp,203569.0,0.094353,16.0,3.653053,1.0,3.747406,100.0,0.0,0.352101,3.841759,DDoS
udp,102952.0,2.100744,81.0,0.0,4.0,2.942402,100.0,0.0,0.38873,4.769124,DDoS
udp,219922.0,1.946848,100.0,0.0,4.0,2.753157,100.0,0.0,0.484616,4.150203,DDoS
udp,127409.0,2.047189,69.0,0.0,4.0,2.879565,100.0,0.0,0.393362,4.579257,DDoS
udp,47494.0,0.45559,100.0,3.981448,4.0,4.350207,100.0,0.0,0.841618,4.9921440000000015,DDoS
udp,63472.0,0.044783,100.0,3.989497,4.0,4.026491,100.0,0.0,0.8336020000000001,4.089517,DDoS
udp,171981.0,1.90144,87.0,0.0,4.0,2.688948,100.0,0.0,0.412647,4.052885,DDoS
udp,123660.0,0.8213969999999999,58.0,2.983857,4.0,3.989065,100.0,0.0,1.002616,4.995858,DDoS
tcp,55298.0,1.346205,100.0,0.0,1.0,1.346205,100.0,0.0,0.08822100000000001,2.692409,DDoS
tcp,165278.0,0.134026,81.0,0.0,1.0,0.13359300000000002,100.0,0.041414,0.147479,0.282426,DDoS
tcp,16259.0,0.108648,68.0,0.0,3.0,0.054324,100.0,0.0,0.109773,0.27162,DDoS
udp,103455.0,1.898478,100.0,0.0,4.0,2.684847,100.0,0.0,0.494789,4.032708,DDoS
tcp,74303.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.094703,0.0,DDoS
udp,16435.0,0.93828,100.0,2.046925,4.0,3.373852,100.0,0.0,0.494463,4.038478,DDoS
udp,61672.0,0.944055,100.0,2.03168,4.0,3.366773,100.0,0.0,0.494993,4.036761,DDoS
udp,64373.0,0.694588,100.0,2.650531,4.0,3.632337,100.0,0.0,0.734629,4.150087,DDoS
tcp,157308.0,1.89807,100.0,0.0,3.0,2.631178,100.0,0.0,0.271441,4.406855,DDoS
udp,12973.0,0.950076,96.0,2.039601,4.0,3.383211,100.0,0.0,0.4930350000000001,4.055891,DDoS
tcp,216799.0,0.20452,90.0,3.391428,1.0,3.595946,100.0,0.0,0.378213,3.800464,DDoS
tcp,25621.0,2.321973,93.0,0.0,1.0,2.321973,100.0,0.0,0.203758,4.643946,DDoS
tcp,257820.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,3762.0,0.981763,68.0,2.011096,4.0,3.399228,100.0,0.0,0.491188,4.117872,DDoS
udp,20790.0,0.8124939999999999,100.0,2.99241,4.0,4.006255,100.0,0.0,0.774463,4.981483,DDoS
tcp,202673.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,120504.0,1.699775,68.0,0.0,1.0,2.838794,100.0,0.221656,0.405587,4.511503,DDoS
tcp,201063.0,0.0,5.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,234747.0,0.118329,35.0,3.097051,3.0,3.215377,100.0,0.0,0.314429,3.333703,DDoS
tcp,185294.0,1.849868,100.0,0.0,1.0,2.61429,100.0,0.0,0.333024,4.005902,DDoS
udp,55015.0,0.951339,100.0,2.041804,4.0,3.387194,100.0,0.0,0.492957,4.063958,DDoS
tcp,211635.0,0.129352,71.0,3.022421,1.0,3.144053,100.0,0.0,0.396764,3.323196,DDoS
tcp,5156.0,0.007489,100.0,0.0,1.0,0.007489,100.0,0.0,0.20895100000000005,0.014978,DDoS
tcp,63385.0,1.706336,32.0,0.0,3.0,2.403772,100.0,0.0,0.280858,3.78946,DDoS
tcp,244323.0,0.08366900000000001,100.0,3.802643,1.0,3.886312,100.0,0.0,0.348921,3.969981,DDoS
udp,75423.0,1.112863,100.0,2.603753,4.0,4.177321,100.0,0.0,0.8937350000000001,4.988864,DDoS
udp,256006.0,0.057386,100.0,4.033104,4.0,4.09049,100.0,0.0,0.392373,4.147876,DDoS
udp,236175.0,1.909469,76.0,0.0,4.0,2.700395,100.0,0.0,0.493274,4.053058999999998,DDoS
udp,36730.0,0.864002,100.0,2.8576900000000003,4.0,3.951255,100.0,0.0,1.0141129999999998,4.970092,DDoS
udp,107699.0,1.3679,79.0,1.975903,4.0,3.91039,100.0,0.0,1.025062,4.8844080000000005,DDoS
tcp,46981.0,1.252923,80.0,0.0,3.0,1.252923,100.0,0.0,0.05073,2.505847,DDoS
tcp,109803.0,0.135355,74.0,0.0,1.0,0.07814700000000001,100.0,0.0,0.098079,0.31258800000000003,DDoS
udp,30092.0,0.8500219999999999,41.0,2.887171,4.0,3.959194,100.0,0.0,0.867284,4.966246,DDoS
udp,252628.0,1.939586,83.0,0.0,4.0,2.742375,100.0,0.0,0.484598,4.16383,DDoS
udp,89900.0,1.414119,100.0,1.982459,4.0,3.982225,100.0,0.0,1.003254,4.999453,DDoS
tcp,10121.0,0.004902,100.0,0.0,1.0,0.004902,100.0,0.0,0.207081,0.009804,DDoS
udp,56108.0,0.953425,87.0,2.037451,4.0,3.38579,100.0,0.0,0.4931180000000001,4.064066,DDoS
udp,4928.0,0.943222,100.0,2.979891,4.0,4.313805,100.0,0.0,1.003281,4.984127,DDoS
tcp,170600.0,0.0,92.0,0.282408,1.0,0.282408,100.0,0.0,3.540976,0.282408,DDoS
udp,95693.0,1.891191,100.0,0.964183,4.0,3.638594,100.0,0.0,0.93157,4.9993050000000006,DDoS
udp,215.0,0.948995,100.0,2.042242,4.0,3.384321,100.0,0.0,0.492979,4.056818,DDoS
udp,110520.0,1.367795,8.0,1.975978,4.0,3.910315,100.0,0.0,1.025074,4.884434,DDoS
udp,706.0,1.73708,100.0,0.0,4.0,3.008685,100.0,0.0,0.837541,4.0227080000000015,DDoS
tcp,146080.0,0.063654,54.0,3.47055,3.0,3.5341970000000003,100.0,0.0,0.28257,3.5978440000000003,DDoS
udp,236933.0,1.6939509999999998,100.0,0.0,4.0,2.058559,100.0,0.0,0.40386,4.148948000000002,DDoS
udp,96322.0,0.022873,100.0,3.950056,4.0,3.982314,100.0,0.0,0.846886,4.0005169999999985,DDoS
tcp,170524.0,1.526701,37.0,0.0,3.0,2.150723,100.0,0.0,0.311713,3.390449,DDoS
tcp,35242.0,1.130765,100.0,0.0,1.0,0.926047,100.0,0.0,0.121189,2.518129,DDoS
udp,244234.0,1.901455,64.0,0.0,4.0,2.689061,100.0,0.0,0.494524,4.03685,DDoS
tcp,191760.0,0.065703,63.0,3.89254,3.0,3.958243,100.0,0.0,0.248382,4.023946,DDoS
tcp,170283.0,0.039355,55.0,3.037481,1.0,3.06724,100.0,0.0,0.403203,3.122842,DDoS
udp,45452.0,0.8781209999999999,95.0,2.81827,4.0,3.934913,100.0,0.0,1.017138,4.963847,DDoS
tcp,12365.0,0.007608,46.0,0.0,1.0,0.007608,100.0,0.0,0.206895,0.015216999999999996,DDoS
tcp,219077.0,0.092352,89.0,3.962083,1.0,4.05443,100.0,0.0,0.332239,4.146776999999998,DDoS
udp,126597.0,1.829034,100.0,0.997993,4.0,3.584621,100.0,0.0,0.9515,4.886174,DDoS
udp,127339.0,2.045094,100.0,0.0,4.0,2.876643,100.0,0.0,0.393362,4.574415,DDoS
udp,81545.0,1.233828,100.0,2.006021,4.0,3.673433,100.0,0.0,0.398552,4.952446,DDoS
tcp,54260.0,0.07846,3.0,3.568,3.0,3.646461,100.0,0.0,0.270733,3.724921,DDoS
tcp,23641.0,0.123949,100.0,3.555321,3.0,3.679274,100.0,0.0,0.26981900000000003,3.803227,DDoS
udp,182311.0,0.644068,100.0,2.7704150000000003,4.0,3.680276,100.0,0.0,0.725571,4.171926999999998,DDoS
udp,155809.0,0.770778,100.0,2.460816,4.0,3.550182,100.0,0.0,0.47438,4.128175,DDoS
tcp,95341.0,0.096746,32.0,0.0,1.0,0.048373,100.0,0.0,0.128246,0.241864,DDoS
udp,34366.0,0.8581799999999999,100.0,2.866782,4.0,3.953062,100.0,0.0,0.94085,4.964930000000002,DDoS
tcp,117692.0,0.158275,40.0,0.0,1.0,0.09138,100.0,0.0,0.097683,0.36552,DDoS
tcp,189276.0,0.0,100.0,0.24342800000000006,1.0,0.24342800000000006,100.0,0.0,4.107991,0.24342800000000006,DDoS
udp,222774.0,1.922827,67.0,0.0,4.0,2.7192380000000003,100.0,0.0,0.490831,4.092976,DDoS
udp,154029.0,0.791335,100.0,2.414111,4.0,3.532565,100.0,0.0,0.475864,4.125133,DDoS
udp,256638.0,1.928565,93.0,0.0,4.0,2.727393,100.0,0.0,0.490706,4.097565,DDoS
tcp,170121.0,0.0,38.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,2347.0,0.265694,100.0,3.384684,1.0,3.747871,100.0,0.0,0.265191,4.012899,DDoS
udp,92718.0,1.197941,100.0,2.010559,4.0,3.641134,100.0,0.0,0.401119,4.854555,DDoS
tcp,69701.0,0.152732,40.0,3.3643300000000003,1.0,3.532255,100.0,0.176484,0.471983,3.733867,DDoS
udp,141555.0,0.814948,40.0,2.988673,4.0,3.987361,100.0,0.0,1.002501,4.984879,DDoS
tcp,236728.0,0.096571,100.0,3.41171,3.0,3.508281,100.0,0.0,0.283052,3.604852,DDoS
tcp,35782.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.094779,0.0,DDoS
udp,139185.0,0.633303,100.0,2.760478,4.0,3.656103,100.0,0.0,0.7294649999999999,4.104309,DDoS
udp,66177.0,0.942932,89.0,2.03657,4.0,3.370063,100.0,0.0,0.494783,4.042172,DDoS
udp,65336.0,1.907753,68.0,0.0,4.0,2.697882,100.0,0.0,0.394756,4.06578,DDoS
tcp,207735.0,0.0,99.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,247035.0,0.036875,77.0,3.175914,3.0,3.212789,100.0,0.0,0.316844,3.249664,DDoS
tcp,196340.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
udp,95033.0,1.413519,100.0,1.983074,4.0,3.981987,100.0,0.0,1.0031709999999998,4.99921,DDoS
tcp,176894.0,0.0,100.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,DDoS
tcp,115009.0,0.079401,93.0,0.0,1.0,0.079401,100.0,0.0,0.196478,0.158801,DDoS
tcp,55881.0,1.706891,55.0,0.0,1.0,2.413602,100.0,0.0,0.350754,3.653728,DDoS
tcp,79542.0,1.7093459999999998,90.0,0.0,1.0,2.416398,100.0,0.0,0.354194,3.684244,DDoS
udp,159115.0,1.391827,100.0,1.3714540000000002,4.0,3.330327,100.0,0.0,0.627054,4.476749,DDoS
udp,206737.0,1.280463,60.0,1.390888,4.0,3.201726,100.0,0.0,0.728974,4.112402,DDoS
tcp,80360.0,0.142179,79.0,2.988959,1.0,3.153478,100.0,0.0,0.397442,3.335854,DDoS
